ผู้ได้รับการเสนอชื่อสรรหาเป็นสมาชิกวุฒิสภา,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
ภาคอื่น,นายยุกติ  สาริกะภูติ,มูลนิธิส่งเสริมผู้สูงอายุแห่งประเทศไทย,ชาย,71-80 ปี,ปริญญาโท,ที่ปรึกษา,
ภาคอื่น,นางรัชนีภรณ์ คุปรัตน์,สมาคมผู้นำอาสาพัฒนาชุมชนไทยจังหวัดขอนแก่น,หญิง,40-50 ปี,ปริญญาตรี,อิสระ,
ภาคอื่น,นายรัฐกร  บุญยะคงรัตน์,สมาคมหมออนามัย,ชาย,40-50 ปี,ปริญญาโท,ข้าราชการบำนาญ,
ภาคอื่น,นางรัตนา  เซี่ยงฉิน,สมาคมนายจ้างผู้ผลิตหนังฟอกสำเร็จรูป,หญิง,61-70 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย,
ภาคอื่น,นางเรวดี  ประเสริฐเจริญสุข,มูลนิธิเพื่อการพัฒนาที่ยั่งยืน ,หญิง,51-60 ปี,ปริญญาโท,นักวิชาการ / ครู / อาจารย์,
ภาคอื่น,นางเรวดี  ประเสริฐเจริญสุข,มูลนิธิศูนย์สื่อเพื่อการพัฒนา,หญิง,51-60 ปี,ปริญญาโท,นักวิชาการ / ครู / อาจารย์,
ภาคอื่น,พลโทเลิศ  พึ่งพักตร์,สมาคมผู้ปกครองและครู โรงเรียนวัฒนาวิทยาลัย,ชาย,71-80 ปี,ปริญญาตรี,ข้าราชการบำนาญ,
ภาคอื่น,นายวณิช  คงวงทอง,สมาคมช่างตัดเสื้อไทย,ชาย,51-60 ปี,ปริญญาตรี,นักกฎหมาย,
ภาคอื่น,นายวรรธนะ  ทรัพย์อำไพกุล,สมาคมนายจ้างรถยกอุตสาหกรรมและอุปกรณ์ขนย้าย,ชาย,51-60 ปี,ปริญญาโท,ผู้บริหาร / ลูกจ้างภาคเอกชน,
ภาคอื่น,นายวรวุฒิ  โรจนพานิช,สมาคมนักเรียนเก่าอำนวยศิลป์,ชาย,61-70 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย,1
ภาคอื่น,พลตำรวจตรีวัชร  เข็มศักดิ์สิทธิ์,สมาคมกลุ่มเกษตรผู้รวบรวมน้ำนมดิบ,ชาย,61-70 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย,
ภาคอื่น,นายวันชัย สอนศิริ,มูลนิธิร่มฉัตร,ชาย,51-60 ปี,ปริญญาโท,นักกฎหมาย,
ภาคอื่น,พลอากาศเอกวัลลภ มีสมศัพย์,สมาคมนายจ้างเครื่องใช้ไฟฟ้า,ชาย,61-70 ปี,ปริญญาโท,ข้าราชการบำนาญ,
ภาคอื่น,ร้อยตรีวิจิตร  อยู่สุภาพ,มูลนิธินิติศาสตร์ 2503 ,ชาย,61-70 ปี,ปริญญาโท,ที่ปรึกษา,
ภาคอื่น,นายวิฑูรย์ เพิ่มพงศาเจริญ,มูลนิธิฟื้นฟูชีวิตและธรรมชาติ,ชาย,40-50 ปี,ปริญญาตรี,อื่นๆ,
ภาคอื่น,นายวิโรจน์  ณ บางช้าง,สมาคมพลังผู้บริโภคแห่งประเทศไทย,ชาย,51-60 ปี,ปริญญาตรี,นักกฎหมาย,
ภาคอื่น,นายวิลาศ  โลหิตกุล,สมาคมพัฒนาประชากรและชุมชน,ชาย,51-60 ปี,ปริญญาโท,ที่ปรึกษา,
ภาคอื่น,นายวีรยุทธ  อาลีอิสเฮาะ,มูลนิธิสันติชน,ชาย,40-50 ปี,ปริญญาตรี,รับจ้าง,
ภาคอื่น,นายแวดือราแม  มะมิงจิ,มูลนิธิเพื่อการศึกษาโรงเรียนเตรียมศึกษาวิทยา,ชาย,51-60 ปี,ปริญญาตรี,นักวิชาการ / ครู / อาจารย์,1
ภาคอื่น,นางสาวศยามล ไกยูรวงศ์,มูลนิธิอาสาสมัครเพื่อสังคม,หญิง,40-50 ปี,ปริญญาโท,รับจ้าง,
ภาคอื่น,นายศรีศักดิ์  จามรมาน,สมาคมนักเรียนเก่าเทพศิรินทร์ ในพระบรมราชูปถัมภ์,ชาย,61-70 ปี,ปริญญาเอก,นักวิชาการ / ครู / อาจารย์,
ภาคอื่น,นางสาวศรีสกุล มั่นศิลป์,สมาคมองค์การบริหารส่วนจังหวัดแห่งประเทศไทย,หญิง,40-50 ปี,ปริญญาโท,ผู้บริหาร / ลูกจ้างภาคเอกชน,
ภาคอื่น,นางศุภจารี  ใจสมุทร,มูลนิธินายผี (อัศนี  พลจันทร),หญิง,61-70 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย,
ภาคอื่น,นายสมเกียรติ  ภู่ธรรมศิริ,มูลนิธิชาวชายแดน,ชาย,40-50 ปี,ปริญญาตรี,นักวิชาการ / ครู / อาจารย์,
ภาคอื่น,นายสมชาย  สกุลสุรรัตน์,มูลนิธิฐานเศรษฐกิจ เพื่อกองทุนโครงการเกษตรอาหารกลางวัน ในพระราชูปถัมภ์ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,ชาย,51-60 ปี,ปริญญาโท,ผู้บริหาร / ลูกจ้างภาคเอกชน,
